Filial,Placa_Veiculo,Descricao_POI,Grupo_POI,Data_Entrada,Data_Saida,Status,Duracao
RIBAS,SYD5G19,Enlonamento RRP,Parada Operacional,06/08/2025 22:49:32,06/08/2025 23:23:12,Saiu da cerca,33m
RIBAS,SYD5G19,Buffer frotas ,Parada Operacional,06/08/2025 23:25:27,06/08/2025 23:50:37,Saiu da cerca,25m
RIBAS,SYD5G19,Agua Clara,Parada Operacional,07/08/2025 01:14:11,07/08/2025 07:35:32,Saiu da cerca,6h 21m
RIBAS,SYD5G19,PA AGUA CLARA,Ponto Apoio,07/08/2025 01:18:11,07/08/2025 07:27:29,Saiu da cerca,6h 9m
RIBAS,SYD5G20,Terminal (Consolidado),Terminal,06/08/2025 19:59:54,06/08/2025 20:41:22,Saiu da cerca,0.69
RIBAS,SYD5G20,Descarga (Consolidado),Descarga,06/08/2025 19:59:54,06/08/2025 20:33:33,Saiu da cerca,0.56
RIBAS,SYD5G20,Patio Carregado INO,Parada Operacional,06/08/2025 19:59:54,06/08/2025 20:10:13,Saiu da cerca,10m
RIBAS,SYD5G20,Descarga Inocencia,Não Mapeado,06/08/2025 19:59:54,06/08/2025 20:43:23,Saiu da cerca,43m
RIBAS,SYD5G20,Descarga INO,Não Mapeado,06/08/2025 20:10:13,06/08/2025 20:33:33,Saiu da cerca,23m
RIBAS,SYD5G20,Patio Vazio INO,Parada Operacional,06/08/2025 20:33:33,06/08/2025 20:35:35,Saiu da cerca,2m
RIBAS,SYD5G20,Patio Carregado INO,Parada Operacional,06/08/2025 20:35:35,06/08/2025 20:41:22,Saiu da cerca,5m
RIBAS,SYD5G20,Agua Clara,Parada Operacional,06/08/2025 22:31:29,07/08/2025 00:12:20,Saiu da cerca,1h 40m
RIBAS,SYD5G20,PA AGUA CLARA,Ponto Apoio,06/08/2025 22:39:33,07/08/2025 00:12:20,Saiu da cerca,1h 32m
RIBAS,SYD5G20,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 01:44:18,07/08/2025 01:53:22,Saiu da cerca,9m
RIBAS,SYD5G20,Pro LOG,Não Mapeado,07/08/2025 01:44:18,07/08/2025 01:53:22,Saiu da cerca,9m
RIBAS,SYD5G20,Buffer frotas ,Parada Operacional,07/08/2025 01:55:22,07/08/2025 07:04:59,Saiu da cerca (Consolidado),5.16
RIBAS,SYD5G20,Fábrica (Consolidado),Fábrica,07/08/2025 04:57:38,07/08/2025 06:20:37,Saiu da cerca,1.38
RIBAS,SYD5G20,Carregamento (Consolidado),Carregamento,07/08/2025 04:57:38,07/08/2025 05:47:38,Saiu da cerca,0.83
RIBAS,SYD5G21,Terminal (Consolidado),Terminal,06/08/2025 18:54:31,06/08/2025 19:49:51,Saiu da cerca,0.92
RIBAS,SYD5G21,Descarga (Consolidado),Descarga,06/08/2025 18:54:31,06/08/2025 19:38:28,Saiu da cerca,0.73
RIBAS,SYD5G21,Descarga Inocencia,Não Mapeado,06/08/2025 18:54:31,06/08/2025 19:51:51,Saiu da cerca,57m
RIBAS,SYD5G21,Descarga INO,Não Mapeado,06/08/2025 19:04:12,06/08/2025 19:32:11,Saiu da cerca (Consolidado),0.47
RIBAS,SYD5G21,Patio Carregado INO,Parada Operacional,06/08/2025 19:38:28,06/08/2025 19:49:51,Saiu da cerca,11m
RIBAS,SYD5G21,Agua Clara,Parada Operacional,06/08/2025 22:13:00,06/08/2025 23:18:44,Saiu da cerca,1h 5m
RIBAS,SYD5G21,PA AGUA CLARA,Ponto Apoio,06/08/2025 22:23:09,06/08/2025 23:16:42,Saiu da cerca,53m
RIBAS,SYD5G21,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 00:36:17,07/08/2025 00:50:42,Saiu da cerca,14m
RIBAS,SYD5G21,Pro LOG,Não Mapeado,07/08/2025 00:42:31,07/08/2025 00:48:11,Saiu da cerca,5m
RIBAS,SYD5G22,Buffer frotas ,Parada Operacional,06/08/2025 16:29:47,07/08/2025 04:13:45,Saiu da cerca,11h 43m
RIBAS,SYD5G22,Fábrica (Consolidado),Fábrica,07/08/2025 04:15:46,07/08/2025 05:11:38,Saiu da cerca,0.93
RIBAS,SYD5G22,Carregamento (Consolidado),Carregamento,07/08/2025 04:15:46,07/08/2025 04:42:21,Saiu da cerca,0.44
RIBAS,SYD5G22,Enlonamento RRP,Parada Operacional,07/08/2025 04:43:21,07/08/2025 04:44:03,Saiu da cerca,0m
RIBAS,SYD5G22,Buffer frotas ,Parada Operacional,07/08/2025 05:11:38,07/08/2025 05:28:17,Saiu da cerca,16m
RIBAS,SYD5G22,Agua Clara,Parada Operacional,07/08/2025 06:50:25,07/08/2025 07:29:36,Saiu da cerca,39m
RIBAS,SYD5G22,PA AGUA CLARA,Ponto Apoio,07/08/2025 06:52:25,07/08/2025 07:21:34,Saiu da cerca,29m
RIBAS,SYD5G23,Agua Clara,Parada Operacional,06/08/2025 20:13:32,06/08/2025 20:25:53,Saiu da cerca,12m
RIBAS,SYD5G23,Descarga Inocencia,Não Mapeado,06/08/2025 22:43:18,06/08/2025 23:24:38,Saiu da cerca,41m
RIBAS,SYD5G23,Terminal (Consolidado),Terminal,06/08/2025 22:58:27,06/08/2025 23:22:36,Saiu da cerca,0.4
RIBAS,SYD5G23,Descarga (Consolidado),Descarga,06/08/2025 22:58:27,06/08/2025 23:12:47,Saiu da cerca,0.24
RIBAS,SYD5G23,Descarga INO,Não Mapeado,06/08/2025 22:58:27,06/08/2025 23:12:47,Saiu da cerca,14m
RIBAS,SYD5G23,Patio Carregado INO,Parada Operacional,06/08/2025 23:12:47,06/08/2025 23:22:36,Saiu da cerca,9m
RIBAS,SYD5G23,Agua Clara,Parada Operacional,07/08/2025 01:18:21,07/08/2025 01:56:36,Saiu da cerca,38m
RIBAS,SYD5G23,PA AGUA CLARA,Ponto Apoio,07/08/2025 01:31:29,07/08/2025 01:56:36,Saiu da cerca,25m
RIBAS,SYD5G23,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 03:05:10,07/08/2025 03:16:01,Saiu da cerca,10m
RIBAS,SYD5G23,Pro LOG,Não Mapeado,07/08/2025 03:05:10,07/08/2025 03:16:01,Saiu da cerca,10m
RIBAS,SYD5G23,Buffer frotas ,Parada Operacional,07/08/2025 03:22:02,07/08/2025 04:45:11,Saiu da cerca (Consolidado),1.39
RIBAS,SYD5G23,Fábrica (Consolidado),Fábrica,07/08/2025 04:47:11,07/08/2025 05:51:28,Saiu da cerca,1.07
RIBAS,SYD5G23,Carregamento (Consolidado),Carregamento,07/08/2025 04:47:11,07/08/2025 05:26:58,Saiu da cerca,0.66
RIBAS,SYD5G23,Enlonamento RRP,Parada Operacional,07/08/2025 05:26:58,07/08/2025 05:29:20,Saiu da cerca,2m
RIBAS,SYD5G23,Buffer frotas ,Parada Operacional,07/08/2025 05:51:28,07/08/2025 06:03:38,Saiu da cerca,12m
RIBAS,SYD5G23,Posto Mutum,Parada Operacional,07/08/2025 07:02:38,07/08/2025 07:04:38,Saiu da cerca,2m
RIBAS,SYD5G24,Agua Clara,Parada Operacional,06/08/2025 21:10:03,06/08/2025 21:44:04,Saiu da cerca,34m
RIBAS,SYD5G24,PA AGUA CLARA,Ponto Apoio,06/08/2025 21:19:08,06/08/2025 21:44:04,Saiu da cerca,24m
RIBAS,SYD5G24,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 22:57:09,06/08/2025 23:07:09,Saiu da cerca,10m
RIBAS,SYD5G24,Pro LOG,Não Mapeado,06/08/2025 22:57:09,06/08/2025 23:07:09,Saiu da cerca,10m
RIBAS,SYD5G24,Fábrica (Consolidado),Fábrica,07/08/2025 02:00:36,07/08/2025 03:16:25,Saiu da cerca,1.26
RIBAS,SYD5G24,Carregamento (Consolidado),Carregamento,07/08/2025 02:00:36,07/08/2025 03:03:03,Saiu da cerca,1.04
RIBAS,SYD5G24,Enlonamento RRP,Parada Operacional,07/08/2025 03:03:03,07/08/2025 03:04:52,Saiu da cerca,1m
RIBAS,SYD5G26,Agua Clara,Parada Operacional,06/08/2025 20:30:52,06/08/2025 21:00:02,Saiu da cerca,29m
RIBAS,SYD5G26,PA AGUA CLARA,Ponto Apoio,06/08/2025 20:34:54,06/08/2025 20:53:59,Saiu da cerca,19m
RIBAS,SYD5G26,Descarga Inocencia,Não Mapeado,06/08/2025 23:14:10,07/08/2025 00:00:48,Saiu da cerca,46m
RIBAS,SYD5G26,Terminal (Consolidado),Terminal,06/08/2025 23:17:46,06/08/2025 23:58:47,Saiu da cerca,0.68
RIBAS,SYD5G26,Descarga (Consolidado),Descarga,06/08/2025 23:17:46,06/08/2025 23:43:37,Saiu da cerca,0.43
RIBAS,SYD5G26,Patio Carregado INO,Parada Operacional,06/08/2025 23:17:46,06/08/2025 23:30:07,Saiu da cerca,12m
RIBAS,SYD5G26,Descarga INO,Não Mapeado,06/08/2025 23:30:07,06/08/2025 23:43:37,Saiu da cerca,13m
RIBAS,SYD5G26,Patio Carregado INO,Parada Operacional,06/08/2025 23:43:37,06/08/2025 23:58:47,Saiu da cerca,15m
RIBAS,SYD5G26,Agua Clara,Parada Operacional,07/08/2025 02:23:53,07/08/2025 02:50:50,Saiu da cerca,26m
RIBAS,SYD5G26,Oficina JSL,Manutenção,07/08/2025 04:06:17,,Entrou na cerca,
RIBAS,SYD5G27,Terminal (Consolidado),Terminal,06/08/2025 19:01:24,06/08/2025 20:11:56,Saiu da cerca,1.18
RIBAS,SYD5G27,Descarga (Consolidado),Descarga,06/08/2025 19:01:24,06/08/2025 20:04:37,Saiu da cerca,1.05
RIBAS,SYD5G27,Descarga Inocencia,Não Mapeado,06/08/2025 19:01:24,06/08/2025 20:15:58,Saiu da cerca,1h 14m
RIBAS,SYD5G27,Descarga INO,Não Mapeado,06/08/2025 19:20:04,06/08/2025 20:04:37,Saiu da cerca,44m
RIBAS,SYD5G27,Patio Vazio INO,Parada Operacional,06/08/2025 19:20:04,06/08/2025 19:37:38,Saiu da cerca,17m
RIBAS,SYD5G27,Patio Carregado INO,Parada Operacional,06/08/2025 20:04:37,06/08/2025 20:11:56,Saiu da cerca,7m
RIBAS,SYD5G27,Agua Clara,Parada Operacional,06/08/2025 22:10:01,06/08/2025 22:19:35,Saiu da cerca,9m
RIBAS,SYD5G27,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 23:32:03,06/08/2025 23:42:38,Saiu da cerca,10m
RIBAS,SYD5G27,Pro LOG,Não Mapeado,06/08/2025 23:32:45,06/08/2025 23:40:34,Saiu da cerca,7m
RIBAS,SYD5G27,Buffer frotas ,Parada Operacional,06/08/2025 23:50:41,07/08/2025 01:56:29,Saiu da cerca (Consolidado),2.1
RIBAS,SYD5G27,Fábrica (Consolidado),Fábrica,07/08/2025 01:58:41,07/08/2025 02:59:58,Saiu da cerca,1.02
RIBAS,SYD5G27,Carregamento (Consolidado),Carregamento,07/08/2025 01:58:41,07/08/2025 02:39:18,Saiu da cerca,0.68
RIBAS,SYD5G27,Enlonamento RRP,Parada Operacional,07/08/2025 02:42:50,07/08/2025 02:44:52,Saiu da cerca,2m
RIBAS,SYD5G27,Buffer frotas ,Parada Operacional,07/08/2025 03:05:41,07/08/2025 03:21:30,Saiu da cerca,15m
RIBAS,SYD5G27,Agua Clara,Parada Operacional,07/08/2025 04:39:48,07/08/2025 06:16:42,Saiu da cerca,1h 36m
RIBAS,SYD5G27,PA AGUA CLARA,Ponto Apoio,07/08/2025 04:44:02,07/08/2025 06:06:39,Saiu da cerca,1h 22m
RIBAS,SYD5G28,Descarga Inocencia,Não Mapeado,06/08/2025 20:33:14,06/08/2025 22:32:45,Saiu da cerca,1h 59m
RIBAS,SYD5G28,Terminal (Consolidado),Terminal,06/08/2025 20:34:52,06/08/2025 22:30:45,Saiu da cerca,1.93
RIBAS,SYD5G28,Descarga (Consolidado),Descarga,06/08/2025 20:34:52,06/08/2025 21:05:45,Saiu da cerca,0.51
RIBAS,SYD5G28,Patio Carregado INO,Parada Operacional,06/08/2025 20:34:52,06/08/2025 20:53:48,Saiu da cerca,18m
RIBAS,SYD5G28,Descarga INO,Não Mapeado,06/08/2025 20:53:48,06/08/2025 21:05:45,Saiu da cerca,11m
RIBAS,SYD5G28,Patio Vazio INO,Parada Operacional,06/08/2025 21:05:45,06/08/2025 21:07:30,Saiu da cerca,1m
RIBAS,SYD5G28,Patio Carregado INO,Parada Operacional,06/08/2025 21:07:30,06/08/2025 22:30:45,Saiu da cerca,1h 23m
RIBAS,SYD5G28,Agua Clara,Parada Operacional,07/08/2025 00:30:50,07/08/2025 00:39:53,Saiu da cerca,9m
RIBAS,SYD5G28,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 01:51:39,07/08/2025 02:01:51,Saiu da cerca,10m
RIBAS,SYD5G28,Pro LOG,Não Mapeado,07/08/2025 01:53:35,07/08/2025 02:01:51,Saiu da cerca,8m
RIBAS,SYD5G28,Buffer frotas ,Parada Operacional,07/08/2025 02:01:51,07/08/2025 04:42:54,Saiu da cerca,2h 41m
RIBAS,SYD5G28,Carregamento (Consolidado),Carregamento,07/08/2025 04:44:55,07/08/2025 05:20:26,Saiu da cerca,0.59
RIBAS,SYD5G28,Fábrica (Consolidado),Fábrica,07/08/2025 04:44:55,07/08/2025 05:39:10,Saiu da cerca,0.9
RIBAS,SYD5G28,Enlonamento RRP,Parada Operacional,07/08/2025 05:17:42,07/08/2025 05:39:10,Saiu da cerca (Consolidado),0.36
RIBAS,SYD5G28,Buffer frotas ,Parada Operacional,07/08/2025 05:39:10,07/08/2025 05:55:55,Saiu da cerca,16m
RIBAS,SYD5G28,Agua Clara,Parada Operacional,07/08/2025 07:11:33,07/08/2025 07:23:40,Saiu da cerca,12m
RIBAS,SYD5G30,Descarga Inocencia,Não Mapeado,06/08/2025 19:34:49,06/08/2025 20:44:16,Saiu da cerca,1h 9m
RIBAS,SYD5G30,Terminal (Consolidado),Terminal,06/08/2025 19:40:12,06/08/2025 20:42:15,Saiu da cerca,1.03
RIBAS,SYD5G30,Descarga (Consolidado),Descarga,06/08/2025 19:40:12,06/08/2025 20:29:09,Saiu da cerca,0.82
RIBAS,SYD5G30,Patio Carregado INO,Parada Operacional,06/08/2025 19:40:12,06/08/2025 19:54:29,Saiu da cerca,14m
RIBAS,SYD5G30,Descarga INO,Não Mapeado,06/08/2025 19:54:29,06/08/2025 20:29:09,Saiu da cerca,34m
RIBAS,SYD5G30,Patio Vazio INO,Parada Operacional,06/08/2025 19:54:29,06/08/2025 20:31:10,Saiu da cerca (Consolidado),0.61
RIBAS,SYD5G30,Patio Carregado INO,Parada Operacional,06/08/2025 20:31:10,06/08/2025 20:42:15,Saiu da cerca,11m
RIBAS,SYD5G30,Agua Clara,Parada Operacional,06/08/2025 22:41:44,06/08/2025 23:06:10,Saiu da cerca,24m
RIBAS,SYD5G30,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 00:16:26,07/08/2025 00:35:29,Saiu da cerca,19m
RIBAS,SYD5G30,Pro LOG,Não Mapeado,07/08/2025 00:27:35,07/08/2025 00:35:29,Saiu da cerca,7m
RIBAS,SYD5G30,Oficina JSL,Manutenção,07/08/2025 01:51:36,,Entrou na cerca,
RIBAS,SYD5G31,Fábrica (Consolidado),Fábrica,06/08/2025 19:17:01,06/08/2025 21:11:25,Saiu da cerca,1.91
RIBAS,SYD5G31,Carregamento (Consolidado),Carregamento,06/08/2025 19:17:01,06/08/2025 20:38:17,Saiu da cerca,1.35
RIBAS,SYD5G31,Enlonamento RRP,Parada Operacional,06/08/2025 20:48:26,06/08/2025 21:11:25,Saiu da cerca (Consolidado),0.38
RIBAS,SYD5G31,Buffer frotas ,Parada Operacional,06/08/2025 21:12:19,06/08/2025 21:26:49,Saiu da cerca,14m
RIBAS,SYD5G31,Posto Mutum,Parada Operacional,06/08/2025 22:18:08,06/08/2025 22:20:08,Saiu da cerca,2m
RIBAS,SYD5G31,Agua Clara,Parada Operacional,06/08/2025 22:48:22,07/08/2025 03:27:26,Saiu da cerca,4h 39m
RIBAS,SYD5G31,PA AGUA CLARA,Ponto Apoio,06/08/2025 22:52:24,07/08/2025 03:19:23,Saiu da cerca,4h 26m
RIBAS,SYD5G31,Patio Carregado INO,Parada Operacional,07/08/2025 05:48:48,07/08/2025 06:05:44,Saiu da cerca,16m
RIBAS,SYD5G32,Descarga Inocencia,Não Mapeado,07/08/2025 00:07:23,07/08/2025 01:03:58,Saiu da cerca,56m
RIBAS,SYD5G32,Terminal (Consolidado),Terminal,07/08/2025 00:23:36,07/08/2025 00:57:54,Saiu da cerca,0.57
RIBAS,SYD5G32,Descarga (Consolidado),Descarga,07/08/2025 00:23:36,07/08/2025 00:48:50,Saiu da cerca,0.42
RIBAS,SYD5G32,Descarga INO,Não Mapeado,07/08/2025 00:23:36,07/08/2025 00:48:50,Saiu da cerca (Consolidado),0.42
RIBAS,SYD5G32,Patio Carregado INO,Parada Operacional,07/08/2025 00:48:50,07/08/2025 00:57:54,Saiu da cerca,9m
RIBAS,SYD5G32,Agua Clara,Parada Operacional,07/08/2025 02:59:01,07/08/2025 03:09:13,Saiu da cerca,10m
RIBAS,SYD5G32,PA AGUA CLARA,Ponto Apoio,07/08/2025 03:07:04,07/08/2025 03:09:13,Saiu da cerca,2m
RIBAS,SYD5G32,Agua Clara,Parada Operacional,07/08/2025 03:19:41,07/08/2025 03:51:02,Saiu da cerca,31m
RIBAS,SYD5G32,PA AGUA CLARA,Ponto Apoio,07/08/2025 03:19:41,07/08/2025 03:51:02,Saiu da cerca,31m
RIBAS,SYD5G32,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 05:04:15,07/08/2025 05:12:28,Saiu da cerca,8m
RIBAS,SYD5G32,Pro LOG,Não Mapeado,07/08/2025 05:05:02,07/08/2025 05:12:28,Saiu da cerca,7m
RIBAS,SYD5G33,Buffer frotas ,Parada Operacional,06/08/2025 18:44:17,07/08/2025 01:11:36,Saiu da cerca (Consolidado),6.46
RIBAS,SYD5G33,Fábrica (Consolidado),Fábrica,06/08/2025 19:57:18,06/08/2025 22:12:30,Saiu da cerca,2.25
RIBAS,SYD5G33,Carregamento (Consolidado),Carregamento,06/08/2025 19:57:18,06/08/2025 22:00:11,Saiu da cerca,2.05
RIBAS,SYD5G33,Agua Clara,Parada Operacional,07/08/2025 02:40:37,07/08/2025 04:34:49,Saiu da cerca,1h 54m
RIBAS,SYD5G33,PA AGUA CLARA,Ponto Apoio,07/08/2025 02:45:41,07/08/2025 04:26:44,Saiu da cerca,1h 41m
RIBAS,SYD5G33,Terminal Inocencia,Terminal,07/08/2025 06:53:21,,Entrou na cerca,
RIBAS,SYD5G33,Patio Carregado INO,Parada Operacional,07/08/2025 06:53:21,,Entrou na cerca,
RIBAS,SYD5G33,Descarga Inocencia,Não Mapeado,07/08/2025 06:53:21,,Entrou na cerca,
RIBAS,SYD5G34,Buffer frotas ,Parada Operacional,06/08/2025 14:27:47,07/08/2025 05:42:27,Saiu da cerca,15h 14m
RIBAS,SYD5G34,Fábrica (Consolidado),Fábrica,07/08/2025 05:44:42,07/08/2025 07:02:42,Saiu da cerca,1.3
RIBAS,SYD5G34,Carregamento (Consolidado),Carregamento,07/08/2025 05:44:42,07/08/2025 06:44:17,Saiu da cerca,0.99
RIBAS,SYD5G34,Enlonamento RRP,Parada Operacional,07/08/2025 05:44:42,07/08/2025 06:47:33,Saiu da cerca (Consolidado),1.05
RIBAS,SYD5G34,Buffer frotas ,Parada Operacional,07/08/2025 07:04:55,07/08/2025 07:16:45,Saiu da cerca,11m
RIBAS,SYD5G35,Agua Clara,Parada Operacional,06/08/2025 19:34:46,06/08/2025 21:57:13,Saiu da cerca,2h 22m
RIBAS,SYD5G35,PA AGUA CLARA,Ponto Apoio,06/08/2025 19:34:46,06/08/2025 21:47:11,Saiu da cerca,2h 12m
RIBAS,SYD5G35,Descarga Inocencia,Não Mapeado,07/08/2025 00:13:46,07/08/2025 00:18:10,Saiu da cerca,4m
RIBAS,SYD5G35,Terminal Inocencia,Terminal,07/08/2025 01:01:15,07/08/2025 01:15:54,Saiu da cerca,14m
RIBAS,SYD5G35,Patio Carregado INO,Parada Operacional,07/08/2025 01:01:15,07/08/2025 01:15:54,Saiu da cerca,14m
RIBAS,SYD5G35,Descarga Inocencia,Não Mapeado,07/08/2025 01:01:15,07/08/2025 01:17:55,Saiu da cerca,16m
RIBAS,SYD5G35,PA AGUA CLARA,Ponto Apoio,07/08/2025 06:28:58,07/08/2025 07:18:36,Saiu da cerca,49m
RIBAS,SYD5G36,Agua Clara,Parada Operacional,06/08/2025 20:54:00,06/08/2025 21:02:04,Saiu da cerca,8m
RIBAS,SYD5G36,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 22:15:06,06/08/2025 22:25:00,Saiu da cerca,9m
RIBAS,SYD5G36,Pro LOG,Não Mapeado,06/08/2025 22:15:06,06/08/2025 22:25:00,Saiu da cerca,9m
RIBAS,SYD5G36,Buffer frotas ,Parada Operacional,06/08/2025 22:25:00,06/08/2025 23:13:04,Saiu da cerca,48m
RIBAS,SYD5G36,Fábrica (Consolidado),Fábrica,06/08/2025 23:15:04,07/08/2025 01:28:44,Saiu da cerca,2.23
RIBAS,SYD5G36,Carregamento (Consolidado),Carregamento,06/08/2025 23:15:04,07/08/2025 00:55:14,Saiu da cerca,1.67
RIBAS,SYD5G36,Enlonamento RRP,Parada Operacional,07/08/2025 00:55:14,07/08/2025 01:01:18,Saiu da cerca,6m
RIBAS,SYD5G36,Buffer frotas ,Parada Operacional,07/08/2025 01:30:44,07/08/2025 01:46:51,Saiu da cerca,16m
RIBAS,SYD5G36,Posto Mutum,Parada Operacional,07/08/2025 02:35:56,07/08/2025 02:37:56,Saiu da cerca,2m
RIBAS,SYD5G36,Agua Clara,Parada Operacional,07/08/2025 03:06:08,07/08/2025 03:19:28,Saiu da cerca,13m
RIBAS,SYD5G36,Patio Carregado INO,Parada Operacional,07/08/2025 05:34:17,07/08/2025 05:45:32,Saiu da cerca,11m
RIBAS,SYD5G37,Descarga Inocencia,Não Mapeado,06/08/2025 18:12:37,06/08/2025 19:36:38,Saiu da cerca,1h 24m
RIBAS,SYD5G37,Terminal Inocencia,Terminal,06/08/2025 18:16:24,06/08/2025 19:34:37,Saiu da cerca,1h 18m
RIBAS,SYD5G37,Patio Carregado INO,Parada Operacional,06/08/2025 19:26:21,06/08/2025 19:34:37,Saiu da cerca,8m
RIBAS,SYD5G37,Agua Clara,Parada Operacional,06/08/2025 21:29:42,06/08/2025 21:36:45,Saiu da cerca,7m
RIBAS,SYD5G37,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 22:45:33,06/08/2025 22:57:54,Saiu da cerca,12m
RIBAS,SYD5G37,Pro LOG,Não Mapeado,06/08/2025 22:46:18,06/08/2025 22:57:54,Saiu da cerca,11m
RIBAS,SYD5G37,Buffer frotas ,Parada Operacional,06/08/2025 22:57:54,06/08/2025 23:21:19,Saiu da cerca,23m
RIBAS,SYD5G37,Oficina JSL,Manutenção,06/08/2025 23:27:22,07/08/2025 00:01:27,Saiu da cerca,34m
RIBAS,SYD5G37,Fábrica (Consolidado),Fábrica,07/08/2025 05:50:23,07/08/2025 07:12:23,Saiu da cerca,1.37
RIBAS,SYD5G37,Carregamento (Consolidado),Carregamento,07/08/2025 05:50:23,07/08/2025 06:53:40,Saiu da cerca,1.05
RIBAS,SYD5G37,Enlonamento RRP,Parada Operacional,07/08/2025 06:53:40,07/08/2025 07:12:23,Saiu da cerca,18m
RIBAS,SYD5G37,Buffer frotas ,Parada Operacional,07/08/2025 07:14:35,07/08/2025 07:25:57,Saiu da cerca,11m
RIBAS,SYD5G38,Buffer frotas ,Parada Operacional,06/08/2025 18:43:55,07/08/2025 04:41:06,Saiu da cerca,9h 57m
RIBAS,SYD5G38,Fábrica (Consolidado),Fábrica,07/08/2025 04:43:09,07/08/2025 05:47:36,Saiu da cerca,1.07
RIBAS,SYD5G38,Carregamento (Consolidado),Carregamento,07/08/2025 04:43:09,07/08/2025 05:25:30,Saiu da cerca,0.71
RIBAS,SYD5G38,Enlonamento RRP,Parada Operacional,07/08/2025 05:25:30,07/08/2025 05:27:54,Saiu da cerca,2m
RIBAS,SYD5G38,Buffer frotas ,Parada Operacional,07/08/2025 05:49:31,07/08/2025 06:01:51,Saiu da cerca,12m
RIBAS,SYD5G38,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 06:35:22,07/08/2025 06:46:41,Saiu da cerca,11m
RIBAS,SYD5G38,Pro LOG,Não Mapeado,07/08/2025 06:35:22,07/08/2025 06:46:41,Saiu da cerca,11m
RIBAS,SYD5G38,Oficina JSL,Manutenção,07/08/2025 06:52:45,,Entrou na cerca,
FILIAL 16622,SYD5G39,PB Lopes,Manutenção,06/08/2025 18:57:24,07/08/2025 04:18:04,Saiu da cerca (Consolidado),9.34
RIBAS,SYD5G44,Fábrica (Consolidado),Fábrica,06/08/2025 18:08:04,06/08/2025 20:49:16,Saiu da cerca,2.69
RIBAS,SYD5G44,Carregamento (Consolidado),Carregamento,06/08/2025 18:08:04,06/08/2025 20:26:35,Saiu da cerca,2.31
RIBAS,SYD5G44,Enlonamento RRP,Parada Operacional,06/08/2025 20:30:05,06/08/2025 20:49:16,Saiu da cerca,19m
RIBAS,SYD5G44,Buffer frotas ,Parada Operacional,06/08/2025 21:02:28,06/08/2025 21:04:06,Saiu da cerca,1m
RIBAS,SYD5G44,Posto Mutum,Parada Operacional,06/08/2025 21:55:50,06/08/2025 21:57:50,Saiu da cerca,2m
RIBAS,SYD5G44,Agua Clara,Parada Operacional,06/08/2025 22:24:00,06/08/2025 23:16:45,Saiu da cerca,52m
